unikey3,re_summary_text,rr
30048883,"1. 家庭關係
    1) 客戶有兒子和媳婦，兒子經常從國外帶面膜回來並幫她購買保健品和日用品。
    2) 客戶的媳婦負責購買家中長輩用品，並處理大部分家務事。
    3) 客戶需要照顧先生，無法經常外出。

2. 健康狀況
    1) 客戶年紀已經八十幾歲，身體狀況尚可。
    2) 客戶每天會進行半小時的步行運動。

3. 職業背景
    1) 客戶提到自己已經在東森購物消費了十年。

4. 健康食品使用心得
    1) 客戶不吃保健品，日常食品由兒子和媳婦購買。
    2) 客戶表示目前不缺物品，對健康食品需求不高。

5. 禁忌
    1) 客戶不會購買再生醫學或幹細胞相關產品。",1
30074337,"1. 家庭關係
    1) 客戶的母親82歲，與大哥和二哥同住，行動不便，患有慢性風濕關節炎、骨骼退化、肌少症、營養不良等健康問題，目前住在醫院接受治療，需康復人員照顧。
    2) 客戶有兩個兒子，其中一位兒子正在當兵，另一位兒子已退伍並在家中，兩人身高均超過170公分。
    3) 客戶家中有兩個小孩，其中一位是高中生，另一位是國小六年級生。
    4) 客戶與家人同住，家中有四人，包含小朋友。
    5) 客戶的丈夫可能有便秘問題，家中有三個男生。

2. 健康狀況
    1) 客戶有胃潰瘍、胃酸問題、輕微胃食道逆流、腸胃道問題，並曾有急性腸胃炎、上吐下瀉等症狀。
    2) 客戶有心臟問題，但未固定服用心臟病藥物，並提到血管脆化。
    3) 客戶有偏頭痛，每月發作1-2次，並有神經痛、蕁麻疹、免疫系統發炎、自律神經失調等問題。
    4) 客戶的皮膚有敏感性，曾因雷射治療出現黑色素沉澱，並有局部癢、臉部紅癢等情況。
    5) 客戶的母親有肺部發炎、腎衰竭、尿多等問題，需住院治療，並有康復需求。

3. 職業背景
    1) 客戶提到她的公司是有限公司且是工程行。
    2) 客戶提到會計事務所，但未明確表示是否在該處工作。

4. 健康食品使用心得
    1) 客戶有服用幹細胞產品、益生菌、氨基酸、B群、葉黃素、維他命C、高蛋白、外米提、褐藻糖膠、蚓激酶等保健食品，並認為部分產品對健康有幫助。
    2) 客戶每天早晚服用幹細胞產品，並提到眉毛重新生長、皮膚改善等效果。
    3) 客戶每天早晚服用益生菌，認為對腸胃有幫助，並曾用益生菌緩解喉嚨癢。
    4) 客戶每天早晚服用外米提，認為對神經痛有改善效果。
    5) 客戶每天早晚服用蚓激酶，認為對痠痛有改善效果。
    6) 客戶曾服用瘦身果凍，減重2公斤，並有飲用氨基酸和B群產品。
    7) 客戶曾購買多種保健食品和保養品，包括金箔燕窩、紅寶石保養品、自然美產品等。

5. 禁忌
    1) 客戶不吃牛肉，食用牛肉後會感到頭暈。
    2) 客戶感冒期間不會食用含人蔘的幹細胞產品。
    3) 客戶的母親無法吞膠囊，需將褐藻膠囊打開混水服用，且因不喜歡苦味而不願服用醫院藥物。
    4) 客戶需避免刺激性食物，並注意胃酸和胃潰瘍問題。",1
30166615,"1. 家庭關係
    1) 客戶的女兒目前在美國。
    2) 客戶的兒子想用保險的方式來保健頭髮。
    3) 客戶提到自己有朋友在美國。
    4) 客戶提到對父母的看法是不要有太多的需求和回報。
    5) 客戶提到自己沒有養寵物。

2. 健康狀況
    1) 客戶剛從醫院出來，進行了手術，目前正在修養，聲音正在恢復，喉嚨有受損且會痛。
    2) 客戶提到住院時曾插管，導致喉嚨受損。
    3) 客戶提到自己現在很瘦，血壓和血脂都沒有問題。
    4) 客戶不定期安排健康檢查。
    5) 客戶提到打疫苗後手臂稍微有一點疼痛，但一兩天就好了。
    6) 客戶提到目前不太適合想太多。
    7) 客戶表示有白頭髮的問題，並詢問產品是否能改善。
    8) 客戶提到自己很少吃肉。

3. 職業背景
    1) 客戶提到辦公室有管理員，隨時可以上來收貨。
    2) 客戶提到目前很忙碌，中午以後比較有空，可以使用網路進行相關操作。

4. 健康食品使用心得
    1) 客戶以前購買過護眼產品，包括喝的和果凍形式的產品，並且對喝的產品比較喜歡。
    2) 客戶已經購買了亞培產品。
    3) 客戶對收到的益生菌產品表示滿意，但目前益生菌和葉黃素好像都沒有在吃。
    4) 客戶目前在飲用含多酚成分的飲料，並對其效果表示滿意。
    5) 客戶曾購買過東森活泉精華膠囊，並對其效果表示滿意。
    6) 客戶提到使用莊葉莊的枸杞產品。
    7) 客戶提到目前正在飲用一種吸收效果較好的飲品。
    8) 客戶提到目前每天有在吃某種保健食品，並認為效果不錯。
    9) 客戶提到目前有在使用含有玻尿酸的葉黃素產品。
    10) 客戶提到以前買過一款產品，裡面有幹細胞和鹿茸，並且效果很好。
    11) 客戶提到自己目前在吃臺大倍塑的幹細胞產品。
    12) 客戶提到以前買過一款由張忠謀太太張淑芬使用的精裝系列產品，並且覺得很好用。
    13) 客戶提到目前家中還有很多沐浴乳。
    14) 客戶提到目前手頭上還有法國的保養品，已經拿了五瓶，還在使用中。

5. 禁忌
    1) 客戶目前不需要益生菌產品。
    2) 客戶目前不想購買燕窩產品。
    3) 客戶表示紅棗不是她需要的產品。
    4) 客戶提到醫生可能會阻止她吃某些產品，因為不容易消化。",1
30188896,"1. 家庭關係
    1) 客戶的母親九十多歲，獨居，曾是美術協會的老師，對自己要求完美，目前健康狀況不佳，需要看護陪伴。
    2) 客戶的父親已過世，生前患有痛風，洗腎六年多，因感染住院一個多月，長期臥床導致壓瘡，過世後家中曾持續四十九天的素食習慣。
    3) 客戶有三個兄弟姐妹，姐姐是營養師，對含有防護劑的產品持反對態度。
    4) 客戶有一個女兒，曾在金融業工作，因不喜歡數字轉行至醫療科技相關領域，平時工作繁忙，喜歡穿衣打扮。
    5) 客戶的姐姐的孫子和孫女會主動喝魚油，姐姐的女兒曾從美國回來探望。

2. 健康狀況
    1) 客戶曾因急性盲腸炎住院四天，並有寒性體質，飛蚊症症狀不嚴重，體重維持在50公斤已40年。
    2) 客戶有拉肚子的情況，狀態不佳，並曾進行健康檢查，平時注重養生，每兩三年進行一次健康檢查。
    3) 客戶的母親患有骨刺，睡眠品質不佳，晚上容易夜尿，需他人協助洗頭，並有小毛病，服用多種營養保健品。
    4) 客戶的父親曾因腸胃炎住院，醫生建議補充益生菌改善腸道菌群。

3. 職業背景
    1) 客戶目前在苗栗白班工作，並計劃回台北處理事情。
    2) 客戶進行長期投資，未進行短期股票交易。

4. 健康食品使用心得
    1) 客戶服用益生菌、魚油、綜合維他命、葉黃素等保健品，認為益生菌有助於排便順暢，葉黃素已服用三年。
    2) 客戶曾購買華陀益生菌，姐姐服用後出現拉肚子情況，客戶母親也有服用華陀產品。
    3) 客戶服用日本品牌B群，通常在台灣購物台或日本藥妝店購買，並服用榮威品牌魚油。
    4) 客戶曾購買鴕鳥精、龜鹿保健品、六天參王等，但因量多或效期問題未能全部使用。
    5) 客戶曾購買粒線體產品，每天早上空腹飲用，但效果有限。
    6) 客戶不喜歡化學染髮劑，偏好天然產品，並不希望過度依賴保健食品。

5. 禁忌
    1) 客戶對某些產品成分敏感，曾因成分問題放棄購買保健品。
    2) 客戶不喜歡諾麗果產品的味道，認為過甜，且不需要繼續服用膠原蛋白產品。
    3) 客戶的姐姐反對含有防護劑的產品。
    4) 客戶的中醫師建議她不需要吃太多保健品。",1
30222799,"1. 家庭關係
    1) 客戶有一位已離婚的配偶，並與其分房睡約十年。
    2) 客戶有兩個孫子，並表示孫子非常可愛。
    3) 客戶的大兒子目前在電子公司擔任經理。
    4) 客戶的媳婦是碩士畢業，目前在台中擔任經理職位。

2. 健康狀況
    1) 客戶表示自己沒有過敏史。
    2) 客戶不吃魚油，因為認為吃了沒有效果。
    3) 客戶沒有在吃骨頭關節類的保健食品。
    4) 客戶目前沒有時間，也不需要購買保健品。

3. 職業背景
    1) 客戶目前在保全公司工作，工作性質為排班制，每月排休六天，工作時間為12小時，且固定上白班。
    2) 客戶的月薪約為三萬多元，未達四萬元。
    3) 客戶上下班以騎汽機車為主要交通工具。

4. 健康食品使用心得
    1) 客戶曾經購買過美國的保健品，但表示效果不佳。
    2) 客戶有食用南瓜籽的習慣。
    3) 客戶不吃魚油，因為認為吃了沒有效果。

5. 禁忌
    1) 客戶不能吃魚油。",1
30229529,"1. 家庭關係
    1) 客戶有先生，先生有時會服用保健食品，但不常主動食用，客戶會在早上調配飲品給他。
    2) 客戶的父親血糖偏高，吞膠囊有困難，客戶考慮給他吃不含糖的杏仁粉。
    3) 家人中有人有肺部不適的情況。
    4) 家中有人血糖接近標準值，需要控制血糖。
    5) 家中有人有虛胖的情況。
    6) 家人曾購買葉黃素，但食用不多。
    7) 家中有人不喜歡吃保健食品，但會去看醫生。

2. 健康狀況
    1) 客戶有異位性皮膚炎，皮膚乾燥和龜裂，疫苗接種後皮膚會乾燥。
    2) 客戶有血糖問題，血糖接近標準值。
    3) 客戶有坐骨神經痛，曾因此暫停使用某些保健品。
    4) 客戶有牙齦發炎和眼壓問題。
    5) 客戶的皮膚狀況一般，臉頰有明顯斑點，曾做過皮秒雷射但效果不佳。

3. 職業背景
    1) 客戶提到自己作息不正常，日夜顛倒。
    2) 客戶平時中午只有12點半才有休息時間，晚上下班較晚，通常六日有空。
    3) 客戶提到有人晚上上班，但未明確是自己。

4. 健康食品使用心得
    1) 客戶吃素，對素食產品有需求，對素食性質的保健食品有興趣。
    2) 客戶曾購買益生菌、褐藻糖膠、B群、枸杞、白藜蘆醇、姜黃、胜肽水光系列、青春露、安瓶等保健品和保養品。
    3) 客戶對褐藻糖膠有興趣，會與益生菌混合服用，並分享給家人使用。
    4) 客戶對保健食品的包裝方式有環保要求，建議改用玻璃瓶。
    5) 客戶對保健食品的成分和效果有疑慮，擔心長期使用可能對腎臟有副作用。
    6) 客戶對於控制血糖的產品有興趣，並注重腸胃道健康。
    7) 客戶對素速走產品的效果表示認可，並詢問其是否能補充鈣質和關節。
    8) 客戶每天早上會吃一種保健食品，並曾購買多種保健品，但有時會吃不完或過期。
    9) 客戶對於保健食品的價格敏感，認為某些產品價格過高。

5. 禁忌
    1) 客戶不喜歡油膩的保養品，對油膩感有顧慮。
    2) 客戶不喜歡身體按摩，較注重臉部保養。
    3) 客戶不會在晚上敷面膜，因為晚上洗澡時間較晚。
    4) 客戶對於某些保養品和保健品的效果不滿意，對成分和價格敏感。
    5) 客戶認為某些產品不環保，對塑膠包裝有意見，建議改用玻璃瓶。",1
30247431,"1. 家庭關係
    1) 客戶的母親曾長期運動，包括打太極拳，但因生病而中斷，並曾患肺腺癌，於九十歲時因感染離世。
    2) 客戶的家庭中有人曾確診乳癌，正在進行化療，並曾使用標靶藥物治療，申請健保給付。
    3) 客戶的家庭中有人曾因骨頭疼痛檢查出癌症轉移至骨頭，並且有抽菸習慣，在患病後戒菸。
    4) 客戶表示家裡人吃得很滿足，對保健品需求有限，且每天煮兩三餐。

2. 健康狀況
    1) 客戶表示最近壓力很大，繳費負擔沉重，且感到疲累。
    2) 客戶曾有便秘問題，並希望清腸胃道，益生菌幫助改善便秘。
    3) 客戶曾負三點多的骨密度，後來有改善。
    4) 客戶提到退化性關節炎可能可以使用薑黃，但效果有限。
    5) 客戶每天喝水量超過兩千毫升，並搭配體重計算飲水量。

3. 職業背景
    1) 客戶目前在醫院忙碌。

4. 健康食品使用心得
    1) 客戶曾使用薑黃產品，認為薑黃素濃度較高的產品較好，並提到華陀扶元堂的薑黃產品。
    2) 客戶曾使用益生菌產品，並表示益生菌幫助改善便秘問題。
    3) 客戶曾使用粒線體相關產品，並搭配幹細胞和外米提進行健康管理。
    4) 客戶的母親曾服用粒線體安瓶，但效果尚未明顯，並在患病期間食用外米提產品，效果良好。
    5) 客戶曾試過褐抑定，但覺得價格昂貴且不適合長期使用。
    6) 客戶曾服用善存，但目前尚未開始使用。
    7) 客戶有在使用褐藻、氨基酸等保健品，並分享其服用方式。

5. 禁忌
    1) 客戶吃素食，並關注食品是否含有葷成分。
    2) 客戶不喜歡吃藥，但對南瓜籽粉有興趣。
    3) 客戶表示目前比較不需要購物折價券，且最近都不用購物的東西。
    4) 客戶對安瓶產品價格昂貴有所顧慮，購買時會選擇有活動的時機。
    5) 客戶目前沒有購買褐藻糖膠的興趣。
",1
30260100,"1. 家庭關係
    1) 客戶與兒子同住，兒子未婚，負責購買食物，工作繁忙，經常加班，曾在台北市政府工作，現於台灣工作，計劃換工作。
    2) 客戶有一個女兒，已婚，住在美國，育有兩個小孩，女兒曾在彰化師範大學畢業，目前在月子中心，預產期接近。
    3) 客戶的孫女屬鼠，出生於109年，將在27號接種疫苗。
    4) 客戶的孫子在美國，已是大學生。
    5) 客戶的母親活到102歲，父親曾是台電員工，家族有長壽基因。
    6) 客戶有六個兄弟姐妹，五個是男性，均健在，二姐在醫院做義工。
    7) 客戶的姐夫是翻譯官，曾是軍人，姐夫與姐姐因緣際會認識。
    8) 客戶的先生是軍人，四十歲結婚，不抽菸，喝一口酒臉就會紅。
    9) 客戶的家庭是客家人，觀念傳統，無法接受外人照顧長輩。
    10) 客戶的家人中有一位大嫂對芒果過敏。

2. 健康狀況
    1) 客戶年滿74歲，體重42公斤，曾患肌少症，手臂肌肉鬆軟，膝蓋和軟骨狀況良好，但上下樓梯時膝蓋會酸痛。
    2) 客戶有痛風、風濕問題，近期感冒，服用中藥後恢復良好。
    3) 客戶每天早晚飲用德國進口氨基酸產品，針對肌少症，並有助於體力、氣色和頭髮健康。
    4) 客戶每兩年進行健康檢查，數據正常，無紅燈。
    5) 客戶每天燒開水飲用，晚上會起來一次上廁所，行動自如，能跪下再起來。

3. 職業背景
    1) 客戶於2011年退休，曾參與不動產資料電腦化工作，選擇固定領取退休金。
    2) 客戶目前從事義工工作，負責清掃，通常不超過三小時，並參加健康講座。

4. 健康食品使用心得
    1) 客戶吃素，使用全素食產品補充蛋白質，喜歡萬歲牌堅果，對其效果滿意。
    2) 客戶使用德國進口氨基酸產品，感覺體力和氣色改善，頭髮不易掉落。
    3) 客戶曾使用粉狀益生菌，現改用膠囊形式，每天早晚各服用兩顆。
    4) 客戶對健康食品價格敏感，會在促銷時購買，並有囤貨習慣。

5. 禁忌
    1) 客戶不吃葷食，對魚腥味和小魚乾不適，偏好純素食產品。
    2) 客戶對香水味敏感，進入百貨公司會感到頭暈。
    3) 客戶不喜歡佩戴手錶、首飾，喜歡保持手腕和脖子乾淨。
    4) 客戶不食用含肉類的甜點，家人中有芒果過敏者。",1
30335637,"1. 家庭關係
    1) 客戶父母已不在世，父母未受教育但會講日語。
    2) 客戶有七個兄弟姐妹，只有他完成了學業，姐姐在傳統市場做生意，年齡比客戶大四歲，客戶會在過年或節日支援姐姐工作。
    3) 客戶有一位兒子，偶爾會轉帳給他。
    4) 客戶提到會與大姐聯繫以確認門票事宜。

2. 健康狀況
    1) 客戶目前72歲，身高165公分，身材普通，精神良好，睡眠狀況有所改善。
    2) 客戶沒有三高等健康問題，但曾在天成醫院檢查出血糖稍高，主治醫師表示情況輕微，無需服藥，客戶透過飲食調整血糖。
    3) 客戶不抽菸、不嚼檳榔、不吃零食，三餐以外不吃其他食物，飲食簡單，主要吃原形食物，限制肉類攝取，早餐吃饅頭和一碗飯，晚餐吃兩碗飯。
    4) 客戶每天早晚運動，早上快步走半小時，傍晚運動四十分鐘，總計每天運動超過一小時，經常走樓梯上下樓，並使用運動器材進行心血管、肚子和臀部的鍛煉。
    5) 客戶認為人工美容效果有限，選擇自然保養方式。

3. 職業背景
    1) 客戶是職業軍人，服役28年，總計工作30年6個月，於53歲退休，退伍後已經20年。
    2) 客戶高中畢業後考上公立學校，因家境選擇住宿舍，未依賴父母，並曾在台北念書和工作。
    3) 客戶目前已退休，每月領取約六萬元退休金，並有存款放在台灣銀行，享有18%的利息，生活基本無憂。
    4) 客戶有穩定的投資習慣，持有一百多張股票，過去曾買過台積電股票，現在主要領取股利。

4. 健康食品使用心得
    1) 客戶每天早晚各服用兩顆幹細胞產品，早上空腹服用，下午三點到五點再服用，並搭配粒線體產品。
    2) 客戶曾購買幹細胞產品，花費八千多元，並曾購買安瓶產品。
    3) 客戶使用冬瓜和花生製作的食物調整血糖，並堅持每天食用。
    4) 客戶表示吃完現有的保健食品後才會考慮是否購買新的。

5. 禁忌
    1) 客戶不抽菸、不嚼檳榔、不吃零食，三餐以外不吃其他食物，認為這樣有助於腎臟保養。
    2) 客戶不參加人多的活動，如白沙屯活動，認為人擠人不安全。",1
30386736,"1. 家庭關係
    1) 無相關資訊。

2. 健康狀況
    1) 無相關資訊。

3. 職業背景
    1) 客戶目前正在上班。

4. 健康食品使用心得
    1) 無相關資訊。

5. 禁忌
    1) 客戶詢問日後如果不想要或不想使用的話是否可以切割退費。",1
30428806,"1. 家庭關係
    1) 客戶有孩子，但孩子尚未成家立業，目前都待在家裡且沒有收入。
    2) 客戶提到她的女兒需要看醫生。

2. 健康狀況
    1) 客戶有骨質疏鬆的問題，並曾經測量過骨密度。
    2) 客戶提到今天感到不舒服，可能感冒了。

3. 職業背景
    1) 客戶是一位73歲的女性，目前已退休，沒有收入，依靠老人年金生活，每月收入約為五千多元。
    2) 客戶表示她現在沒有賺錢，並感到勞累。

4. 健康食品使用心得
    1) 客戶之前有購買過膠原蛋白產品和魚油產品，但目前不需要再購買。
    2) 客戶提到她之前吃過一些保健品，但都沒有效果。

5. 禁忌
    1) 客戶目前沒有錢購買商品，並表示沒有購買過東森購物的商品。
    2) 客戶提到她目前沒有在看電視，也沒有購買過東風三層的抽取式衛生紙。",1
30492109,"1. 家庭關係
    1) 客戶有一位太太和兩個小孩，兒子患有異位性皮膚炎，女兒曾幫他購買過相關產品並有做醫美。
    2) 客戶的家人有抽菸習慣，且他和太太每週會全家一起吃飯。
    3) 家中養了一隻三歲多的狗。

2. 健康狀況
    1) 客戶曾開過刀，但未提供具體細節。
    2) 客戶一天只抽一顆香菸，並表示戒菸很困難。
    3) 客戶的兒子患有異位性皮膚炎，使用特定品牌的益生菌後有改善效果。
    4) 客戶提到頭髮自然會很麻煩，並且目前需要看牙科。

3. 職業背景
    1) 客戶從事工程相關工作，涉及噴漆作業。
    2) 客戶家中有公司行號，且他有在工作。
    3) 客戶曾因工作前往台南，並提到當地消費相較台北不算高。

4. 健康食品使用心得
    1) 客戶家中有很多保健食品，包括益生菌、酵素、清血管產品等，並曾購買過B群、發泡錠及挺立鈣等產品。
    2) 客戶對益生菌的使用有正面評價，認為其對兒子的異位性皮膚炎有改善效果。
    3) 客戶曾購買過發泡錠，但因為忘記使用，至今只使用了一顆。
    4) 客戶目前訂購了12盒保健食品，總價為4960元，家中還有四至五盒保健食品未使用完。

5. 禁忌
    1) 客戶選擇貨到付款，因曾遭遇過國外盜刷信用卡的情況。
    2) 客戶對東森購物的高價商品失去信任，未來不會再購買高價商品。",1
30498860,"1. 家庭關係
    1) 客戶提到她一家人都在使用安利的產品。
    2) 客戶提到家裡人都使用痕逆齡產品。
    3) 客戶曾購買保健食品但未食用，並給予其丈夫，但丈夫也未食用。
    4) 客戶之前購買過華陀扶元堂的鴕鳥龜鹿精，自己未食用，而是給丈夫食用。

2. 健康狀況
    1) 客戶表示自己有痛風，曾因食用某保健食品導致痛風加劇，因此停止食用。
    2) 客戶目前痛風狀況改善良好，已不再服用藥物。
    3) 客戶每天量血壓並提到自己有服用血壓藥。

3. 職業背景
    1) 客戶未提及具體職業背景。

4. 健康食品使用心得
    1) 客戶之前吃納豆酵素，但因含有大豆成分導致痛風問題，已停止食用。
    2) 客戶目前改為使用挪威品牌的液態魚油，且魚油無味道，痛風狀況改善良好。
    3) 客戶之前購買過葉黃素，但未明確表示是否使用。
    4) 客戶之前有購買過蚓激酶產品進行心血管保養，目前改為服用納豆激酶作為心血管保養品。
    5) 客戶提到她比較喜歡使用喝的保健品，並認為膠原蛋白飲好喝。
    6) 客戶提到她有在吃安利的美益C保健食品。
    7) 客戶曾訂購幹細胞產品，並提及其與血管相關。

5. 禁忌
    1) 客戶因食用含大豆成分的納豆酵素導致痛風加劇，已停止食用。
    2) 客戶曾購買保健食品但未食用，並給予丈夫，但丈夫也未食用。",1
30528140,"1. 家庭關係
    1) 客戶與家人共同居住，家中有四口人，包括父母和三個子女。
    2) 客戶的父母年事已高，母親身體健康，能自行步行買菜，父親則不喜歡出門。
    3) 客戶有兩個兒子和一個女兒，兒子在外地工作，女兒住在台中。
    4) 客戶的兒子和媳婦住在台南，並在當地工作，且已購買房產。
    5) 客戶的母親年輕時喜歡旅遊，現在仍然喜歡外出活動，年約80歲，身體健康但偶爾膝蓋不適。

2. 健康狀況
    1) 客戶患有糖尿病，糖化血色素偏高，但已從7.8降至6.3，醫生建議可減少藥物劑量。
    2) 客戶血壓在120-140之間，認為在其年齡範圍內屬於正常。
    3) 客戶每天運動半小時到一小時，喜歡快走和慢跑，並注重健康管理。
    4) 客戶體重約60公斤，身高170公分，長期保持良好體型，無三高、肥胖、抽菸或喝酒習慣。
    5) 客戶有新陳代謝和血液循環較慢的情況，但身體機能吸收率有所提升。

3. 職業背景
    1) 客戶目前在門市工作，工作時間為早上9點到下午5點，假日人力充足。
    2) 客戶曾在台北大學就讀，並在屏東空軍基地服役，後來在南投外商公司和家族企業工作。
    3) 客戶曾經經營加盟店，並考慮過開設麥當勞或肯德基。
    4) 客戶有匯豐銀行20多年的經驗，並曾在花旗銀行和外商公司工作。

4. 健康食品使用心得
    1) 客戶每天服用多種保健品，包括魚油、蚓激酶、葉黃素、苦瓜胜肽、褐藻、粒線體、幹細胞、靈芝粉、龜鹿膠等，並認為效果顯著。
    2) 客戶注重保健品的搭配和服用時間，通常空腹或飯後服用，並間隔一定時間。
    3) 客戶認為高濃度魚油有助於腦部記憶力和血管彈性，蚓激酶能清理血管垃圾。
    4) 客戶對保健品的品質要求高，偏好天然、無添加物的產品，並注重環保，會回收保健品的玻璃瓶。

5. 禁忌
    1) 客戶不喜歡五香調味的食品，對甜食和生胜肽沙拉有忌口，擔心含有有害物質。
    2) 客戶不喜歡喝冰水，偏好溫水，並避免過量食用甜水果如荔枝。
    3) 客戶認為三高藥物應儘量不吃，偏好以非藥物方式控制健康。",1
30562309,"1. 家庭關係
    1) 客戶的子女已經結婚並搬出去住。
    2) 客戶家中空間有限，無法一次購買過多物品。

2. 健康狀況
    1) 客戶有在服用游離型葉黃素，可能關注眼部健康。
    2) 客戶表示目前很忙，無法處理其他事務，可能生活壓力較大。

3. 職業背景
    1) 客戶是一位60歲的女性，經銷自己公司生產的產品。
    2) 客戶在家裡工作，家裡開公司。

4. 健康食品使用心得
    1) 客戶提到她有在使用游離型葉黃素，並表示是自己公司生產的產品。

5. 禁忌
    1) 客戶表示沒有時間去五星級飯店消費或使用相關設施。
    2) 客戶提到她沒有時間去健身房或三溫暖。",1
30677068,"1. 家庭關係
    1) 客戶提到母親節尚未慶祝，計劃與家人外出餐廳用餐。
    2) 客戶住在蘆洲，包裹由管理室代收。

2. 健康狀況
    1) 客戶年紀為69歲，提到自己年紀大了。
    2) 客戶每天都會把蘋果當作早餐食用，且蘋果都是買一整箱的。

3. 職業背景
    1) 客戶提到她有在上課。
    2) 客戶常常出國。

4. 健康食品使用心得
    1) 客戶之前購買過妍美会的商品、家倍健的葉黃素、益生菌及B群產品。
    2) 客戶認為葉黃素效果不明顯，B群產品導致小便發黃且認為其為化學製品，因此不再購買。
    3) 客戶表示願意購買兩盒B群產品，但提到自己沒有吃B群的習慣且不喜歡吃B群，認為其不是天然的。
    4) 客戶目前不需要益生菌和葉黃素。

5. 禁忌
    1) 客戶不常使用香水，平時有使用保養品但不重視，且沒有敷臉的習慣。
    2) 客戶不需要高價保養品，認為購物台商品數量太多，自己不需要那麼多。
    3) 客戶購買的「然不同」濕紙巾產品效果不如廣告所述，並希望退貨。
    4) 客戶提到她比較少看簡訊，點數不用擔心，也不需要介紹相關服務。",1
30692067,"1. 家庭關係
    1) 客戶有一位先生，兩人感情和睦，先生年齡超過80歲，平時不喜歡出門，通常待在家裡。
    2) 客戶有一個兒子，曾在蘋果公司工作，並在大陸擔任過美術老師，現養了兩隻貓，且對母親的健康非常關心。
    3) 客戶的女兒和女婿感情很好，女婿是一個負責任的人，但客戶對女婿的某些行為感到擔心。
    4) 客戶的母親獨居，育有五個孩子，生活辛苦，曾幫人洗衣服。
    5) 客戶有一個親妹妹，但兩人很少見面。
    6) 客戶的家庭中還有一位80多歲的老人，曾經骨裂，正在康復中。

2. 健康狀況
    1) 客戶79歲，有糖尿病（遺傳性）和三高，需每天服用藥物，腎臟狀況良好，腎絲球過濾率從68上升到73。
    2) 客戶有肌少症，腳沒力，容易疲勞，並曾因重大車禍影響脊椎健康，需長時間臥床。
    3) 客戶有白內障，記憶力不佳，耳朵有退化，偶爾頭痛，並提到容易過敏。
    4) 客戶的先生有乾眼症，曾開過白內障手術，需使用人工淚液，並有便秘問題，腸道蠕動慢。
    5) 客戶提到家中老人需要幫助骨裂康復，並有腦神經退化的情況。

3. 職業背景
    1) 客戶提到她的家庭有代理經驗。
    2) 客戶的兒子曾在大陸擔任美術老師，並在蘋果公司工作。
    3) 客戶提到她對政治經濟有看法，關注台灣的經濟不平等問題。

4. 健康食品使用心得
    1) 客戶對東森產品有信心，曾購買紅麴、幹細胞、益生菌、葉黃素、魚油、氨基酸、燕窩等產品，並對部分產品效果滿意。
    2) 客戶認為氨基酸產品有助於維持肌肉量，使用後精神變好，頭不暈，並每天飲用一支。
    3) 客戶的先生和她一起食用幹細胞產品，並使用魚油、葉黃素、氨基酸等，對腸道和眼睛健康有幫助。
    4) 客戶對鴕鳥龜鹿精產品效果不滿意，認為皮膚不平整且有黑斑。
    5) 客戶對益生菌產品有了解，認為有助於腸道蠕動和預防便秘，並偏好貨到付款購買方式。

5. 禁忌
    1) 客戶不喜歡吃會脹氣的食物和某些魚類。
    2) 客戶不喜歡喝水，專員建議多喝水以保持健康。
    3) 客戶不願意參與宗教相關活動。
    4) 客戶不使用信用卡購物，擔心被盜刷，並對電子支付不熟悉。",1
30796431,"1. 家庭關係
    1) 客戶與女兒住在一起。
    2) 客戶的父母住得很近，但並未住在一起，父親87歲。
    3) 客戶的兒子出生於民國八十三年，出生時體重不到一千五百克，需住保溫箱，因無健保自費六萬，現未當兵可能因心臟病。
    4) 客戶的老婆患有紅斑性狼瘡和膀胱癌，需照顧她，因此客戶無法上班。

2. 健康狀況
    1) 客戶患有二型糖尿病，血糖水平偏高，糖化血色素曾達7.45，現為8點多。
    2) 客戶有高血壓，血壓有時偏高，服藥後約在130左右。
    3) 客戶有腰痠背痛的情況。
    4) 客戶提到自己有晨勃現象，對此感到驚訝。

3. 職業背景
    1) 客戶目前無法上班，需在家照顧患病的老婆。
    2) 客戶對藝術品收藏有興趣，擁有價值好幾千萬的藝術品，並重視工藝材料。
    3) 客戶對投資理財有興趣，但目前因經濟壓力無法購買房產，未來可能考慮相關專案。

4. 健康食品使用心得
    1) 客戶每天早晚各服用兩顆苦瓜胜肽，認為其對穩定血糖有效。
    2) 客戶每天服用兩次幹細胞產品，每次兩顆，但對其效果和成分持懷疑態度。
    3) 客戶對東森新時代活泉產品有興趣，並查看了產品介紹和成分。
    4) 客戶曾購買葉黃素，認為其有助於修復視神經、預防白內障和改善黃斑部病變。
    5) 客戶曾購買黑豆紅麴產品，價格為528元。
    6) 客戶提到之前購買過白咖啡和苦瓜胜肽產品，並對苦瓜胜肽有正面評價。

5. 禁忌
    1) 客戶被建議避免食用精緻澱粉如白飯和麵條，應多吃五穀飯、優質蛋白質和綠色蔬菜，少吃甜食和含糖調味料。
    2) 客戶被建議在服用糖尿病藥物後一小時再服用幹細胞產品。
    3) 客戶不喜歡吃魚油，因為膠囊太大。
    4) 客戶被建議在飯後服用薑黃素和珍珠鹿角鈣以保養。",1
